k,c,success_count,fail_count,avg_min_length,avg_max_force
17728.3853259,110.348662591,3,997,0.203555554381,5328.05291651
26655.675614,295.04727789,245,755,0.288280012279,6035.66920759
15458.6450555,1320.22023386,0,1000,0.381225108501,10502.5282892
12582.0734971,722.15386455,35,965,0.321503087474,5787.61837243
13966.5340395,1103.24882015,0,1000,0.363285157126,8858.73342661
15805.7764854,474.909466639,837,163,0.292391771675,4362.88677369
23665.0800394,228.082520955,118,882,0.263946936567,5842.62666018
21112.1264412,117.634962216,0,1000,0.224422601966,5897.00915632
10810.101239,356.010335396,529,471,0.238071305827,3514.49265462
29823.5866526,989.884796013,693,307,0.376216893492,8461.20174391
10645.9907524,1188.80448435,0,1000,0.364648106895,9306.24265303
26655.8217693,346.434658733,397,603,0.299879270617,5847.66470077
8426.3199795,721.857531013,0,1000,0.303217898639,5676.20550225
25402.3088986,1307.0959905,52,948,0.390108003793,10826.4239602
27743.5920663,1477.4689056,37,963,0.400532130239,12062.6711599
6314.35997893,1292.50646601,0,1000,0.360874881205,10042.3381162
19224.5798177,246.181518285,305,695,0.253333579959,5045.04317693
16449.0803908,844.07093936,64,936,0.344400907176,6941.06235251
15780.2621424,655.505055613,389,611,0.321360875369,5378.81940849
5051.91286487,897.017115214,0,1000,0.30929422828,6984.03713868
17956.9930568,464.992287956,947,53,0.298096549575,4619.20087746
9353.91732543,1111.10253851,0,1000,0.352755259879,8829.70567982
22861.4921148,865.633639832,494,506,0.357958474408,7280.58575751
5677.0284733,722.478721367,0,1000,0.285972648673,5575.13099912
12411.1222085,728.975420707,20,980,0.320912990567,5897.03306661
8115.33472374,1401.50945062,0,1000,0.372453162626,11038.8318493
6317.99411799,1013.4663407,0,1000,0.333125837543,7901.85553657
18849.4872224,724.638613072,519,481,0.337935519731,6008.36613618
16376.8908016,517.136896166,818,182,0.301339315771,4566.53565496
12603.0963491,328.975306874,702,298,0.244876695144,3766.41611238
12545.0012797,969.548851053,1,999,0.349415272513,7713.87431382
20710.1740349,1359.64031213,1,999,0.389270307614,10995.5503236
5968.92333033,714.108623695,0,1000,0.287504949491,5479.87827037
24119.4060292,799.367665818,728,272,0.353792067121,6790.67719407
25169.3392444,471.780632647,948,52,0.317683472598,5497.91850805
25593.6596789,452.529473589,883,117,0.316296043813,5543.67873525
26654.5926645,219.37568446,72,928,0.275196509352,6221.55790334
12413.4398211,798.861034263,5,995,0.329139317597,6415.13578556
15800.2639965,471.158553931,822,178,0.290388307388,4396.88246411
10508.1849382,1498.66929286,0,1000,0.384099830643,11756.5864524
19625.8792206,244.503312285,275,725,0.256973023161,5062.59080866
18104.9066891,783.959444241,267,733,0.341205117684,6534.1149354
11678.6018169,1033.70958379,0,1000,0.352601452297,8211.87981434
15891.8016523,1374.9309881,0,1000,0.385123742917,10955.2855097
23557.4689172,280.7206668,271,729,0.278080839522,5591.40864373
12893.5852104,1000.34610221,0,1000,0.352800854731,7977.38556578
10496.5490071,970.126217082,0,1000,0.343813853601,7646.57796875
27485.313088,722.775103701,992,8,0.352999990932,6298.18057031
14667.4110996,286.947930968,715,285,0.24149089364,4213.21883819
29237.2724496,1249.59939735,267,733,0.390386504783,10489.2067152
17674.9905741,735.496593958,342,658,0.336133433028,6076.55610422
28308.7036743,901.040744725,787,213,0.368920426454,7669.19209529
9265.02820127,1301.48950764,0,1000,0.370092909733,10140.8211015
16600.0108304,711.460936646,317,683,0.331070100284,5808.71585963
20072.3220564,1204.73456098,14,986,0.380875384829,9696.7531513
29954.9975911,1015.90865015,663,337,0.378182648325,8612.26610819
10575.2454368,204.944056779,376,624,0.182738651896,3603.60135995
13694.5599293,671.054304384,147,853,0.318171295761,5394.84466651
7294.44002654,130.303785849,20,980,0.0994531358179,3039.84334999
26983.1116186,1053.33460605,402,598,0.376970051173,8879.4415113
18479.7768791,819.917824423,213,787,0.345731431459,6841.22916374
24196.9089267,457.13080473,943,57,0.314087758538,5366.48564147
19709.1423362,1152.51242129,9,991,0.375338680787,9459.08379959
7425.45530993,397.730007129,150,850,0.222658647772,3117.62177211
19817.4017476,189.934008605,111,889,0.24040277111,5334.98235253
26458.2607619,1255.04944931,119,881,0.388018202954,10438.3050987
24606.7823415,749.070899654,870,130,0.347952215689,6516.57915049
11879.2528568,1425.63227827,0,1000,0.382007406445,11186.8697522
28286.9749221,657.144480533,1000,0,0.346571200632,6097.69683245
27846.907284,573.523348685,995,5,0.336273565196,5866.04111434
21545.2681742,1473.46280294,1,999,0.395569163844,11831.6013678
23738.6391026,1243.64640645,44,956,0.385510094006,10233.2811246
12673.2769534,1079.34796157,0,1000,0.357860447952,8692.55081795
13576.2933148,179.932078015,243,757,0.199609409803,4264.22547565
7563.23003941,1033.71037705,0,1000,0.340712611406,8103.42656827
8492.3091682,116.685174838,32,968,0.111912449222,3390.03897056
29319.8425328,1102.03029253,450,550,0.38129725896,9404.24729705
17349.478775,1476.29057971,0,1000,0.392393207795,11727.7555393
23420.6613961,1317.09321474,20,980,0.389326724036,10733.8534599
19319.0134156,801.456337643,374,626,0.347490712441,6633.39600587
28441.5364966,292.117998281,205,795,0.295419947746,6192.68814325
16153.7313103,592.701679056,620,380,0.312543211646,4928.14989848
13347.5617994,1040.32432352,0,1000,0.357483521378,8337.00661159
20776.2348065,455.962818196,991,9,0.305559813644,4942.84613111
23018.1279299,134.977714054,4,996,0.240181920833,6079.55315434
20143.843262,819.632711324,392,608,0.351444014023,6752.52754883
18176.2539755,984.632225058,28,972,0.362209197088,8005.20634239
22094.7050506,915.54729025,329,671,0.361603911804,7628.38327337
23186.309873,1154.36638316,87,913,0.379990925819,9484.16061608
9736.08586581,1317.4630399,0,1000,0.371485556325,10330.6006686
28694.9015761,661.607158058,1000,0,0.346508577129,6193.53565655
8121.75208726,655.226798175,0,1000,0.289597038427,5133.95222103
7737.27429477,835.623178031,0,1000,0.315384602147,6601.27346457
29957.9689746,383.994535637,406,594,0.313817904946,6176.04275621
12101.4597567,857.907698037,0,1000,0.336130712869,6860.76402655
29163.9730304,1492.68494221,73,927,0.401871650673,12237.5140177
11510.0777006,717.034658985,19,981,0.317563474784,5684.68376845
22890.5178303,1273.75949628,17,983,0.386987072634,10372.8542684
27327.843551,1061.71801133,450,550,0.378615421364,8895.53770685
12094.9486012,1065.18398674,0,1000,0.356464401599,8520.57094385
12645.3376627,1071.40843346,0,1000,0.359199619504,8470.77225002
20493.6963393,1162.93456539,21,979,0.378692869239,9398.83087352
17820.8840826,208.376173709,219,781,0.238722961153,4882.78471214
13214.2658305,580.621363655,328,672,0.300702052467,4706.07583617
13058.1206455,943.158819186,2,998,0.347733922981,7542.13988445
6769.78591935,1187.65124606,0,1000,0.352207382053,9294.42589355
25229.8700916,1024.54355042,374,626,0.374433737587,8529.71994511
17430.729832,1041.96436495,11,989,0.365051362913,8439.03808087
12498.4622379,1430.42982402,0,1000,0.383608182905,11261.0762672
15799.7342613,126.835039467,32,968,0.199388194494,4844.87131465
28848.4187752,146.216716743,2,998,0.26277814734,6953.63156398
24723.1754787,393.885265107,658,342,0.302254395654,5555.03028054
10443.2225831,1184.40092201,0,1000,0.363089967478,9343.31966105
6201.97411449,969.717147697,0,1000,0.327063637446,7526.95605142
5366.17829006,777.004421987,0,1000,0.29256881272,6038.03445675
29402.15065,1389.60142732,138,862,0.397848308808,11386.1771773
10202.6508837,411.195864924,443,557,0.249903796014,3500.06748851
11334.4850359,1155.20824897,0,1000,0.363347838625,9081.86427443
19348.2283582,1353.10718583,2,998,0.388434621796,10790.1393649
25817.3435216,591.088666571,999,1,0.334009840793,5733.25672057
27790.8227785,790.769385746,933,67,0.358548079183,6834.79994278
9135.50369212,1399.21992864,0,1000,0.376261365611,10826.8230642
29598.2734562,103.252769117,0,1000,0.254459407153,7325.05673146
6386.13088845,1368.59254958,0,1000,0.366785972621,10612.4910676
16445.1231799,1266.24796903,0,1000,0.379776739433,10110.5423702
26968.6630197,462.546248148,844,156,0.319606221023,5729.50222157
28682.4999511,375.334124559,453,547,0.309910210131,6037.55296523
20342.0798417,387.870073858,912,88,0.290975563363,4917.89996333
18641.7166561,412.3208684,959,41,0.289043263259,4705.17460496
9755.69833038,1057.56517868,0,1000,0.349466205555,8408.75372375
16726.4937336,829.240096767,96,904,0.343467673518,6823.13553793
25457.6955951,199.45238751,58,942,0.267481654193,6113.97374679
19364.5550482,569.955360408,921,79,0.320356629872,4974.46051785
17831.5125733,820.697929418,177,823,0.344791812326,6793.64625909
15587.0503126,250.11135198,527,473,0.238206620416,4402.38229329
23341.071046,733.313463717,840,160,0.34590367077,6281.67449113
18624.5569395,1276.02636504,0,1000,0.38205644834,10308.6564785
10921.2367279,221.496127088,437,563,0.193924868092,3622.54821506
8115.37654694,330.90763971,349,651,0.208879831341,3006.10332405
10734.8374367,612.259018216,52,948,0.297471311502,4837.18876887
6367.3293153,405.624350614,40,960,0.21358088638,3089.95397706
7569.20622351,124.738064706,26,974,0.101010912586,3127.97380891
15774.593151,341.076474603,856,144,0.26322996547,4300.55010075
8514.79790738,814.728368969,0,1000,0.318171313284,6383.20693321
13543.7211266,694.696677841,86,914,0.320388072328,5620.17146318
5171.01866945,356.793094061,23,977,0.177655147374,2671.72495433
22141.2935538,753.825007366,699,301,0.346439930981,6382.23283726
8295.17085156,416.788269109,183,817,0.235085104497,3326.39124281
11875.6193027,1341.85983984,0,1000,0.377080348837,10573.6814928
26427.4234766,413.057662209,663,337,0.311476141121,5690.43317234
16208.6616653,1243.94994068,0,1000,0.377525280958,9970.50757358
10443.7176175,784.934410845,0,1000,0.321349745029,6258.73362406
19335.795517,209.622339162,159,841,0.245793350426,5141.01666876
16231.8636846,237.682888859,392,608,0.239645699858,4516.75827332
28820.8595906,1416.69607966,83,917,0.398699079937,11587.4001097
20602.8355515,435.065196693,976,24,0.299412121153,4968.82421416
26892.1282391,763.706770109,951,49,0.354754919529,6619.20649304
5092.56022116,480.003210012,0,1000,0.220898283972,3632.18017741
13738.0701252,327.585686531,760,240,0.249329530083,3987.88876559
24784.0730294,542.009575889,998,2,0.328083092785,5461.12161209
12488.9078933,1052.78493325,0,1000,0.356064454817,8434.84529944
7388.97753964,740.841348254,0,1000,0.300545178045,5779.35504494
28385.6205493,1357.40502252,112,888,0.395679972682,11198.5017139
26713.8207599,1471.72494617,19,981,0.400140806793,11961.2814314
6154.91210662,343.545244782,101,899,0.187276652251,2724.76492415
27815.1257727,911.435411829,728,272,0.368310094678,7802.90270413
5176.07277154,348.291904055,23,977,0.17399058673,2622.82926548
6919.89212886,1227.69447039,0,1000,0.357613475512,9550.28819184
21972.1832537,679.188445017,865,135,0.33777403548,5816.83852845
7099.06403858,431.516616594,57,943,0.22835204581,3337.45241722
20754.3771248,1178.02971203,23,977,0.378739381274,9615.26868051
13607.7007289,1483.88666943,0,1000,0.387936981926,11713.2648371
23358.7508286,186.467342346,51,949,0.255399102454,5889.88469667
10330.0983337,830.426786099,0,1000,0.327167209226,6581.72279043
10093.8872261,1194.42058531,0,1000,0.362537231861,9436.20080322
7313.2138425,464.926325094,28,972,0.240434840744,3603.37065796
15473.2304985,659.205180844,360,640,0.322451216875,5345.79674538
22724.1067543,820.38650333,579,421,0.353768160547,6924.36034409
8443.35233668,1368.54129188,0,1000,0.370386669666,10810.9380186
5463.28083427,176.087342191,5,995,0.0867030769837,2473.97119159
21448.7371865,301.069935574,419,581,0.275656689502,5228.88172882
24662.6427501,1118.46791296,187,813,0.378814090529,9308.28476703
12647.3702473,441.191501892,640,360,0.272541561935,3900.08671208
6579.5773445,776.388500719,0,1000,0.301016421996,6053.58844805
29593.3759476,955.598128026,747,253,0.372913280207,8211.95831506
23821.1867665,605.128841997,1000,0,0.332755196546,5561.18981447
8195.2962167,800.047490721,0,1000,0.314222219891,6268.54677957
12496.8565403,915.132429708,0,1000,0.342824201161,7375.04073892
20873.2432434,148.164487862,16,984,0.233668575785,5679.6210269
13619.2440558,1302.50529231,0,1000,0.378068858281,10256.41465
27275.5420056,646.413768948,1000,0,0.343593464101,5999.13041483
22873.8204961,1239.0523383,26,974,0.384394420968,10188.0983854
27755.4163059,448.315886139,750,250,0.317398517896,5890.32602489
20669.2629863,316.182064727,550,450,0.278960042637,5027.89136392
21092.9950595,140.321658815,17,983,0.231598445302,5770.68814984
16241.9245604,488.00209696,856,144,0.298391921309,4407.65277313
9318.91901381,583.370368531,14,986,0.285959787906,4544.66169232
27049.388857,970.77311041,573,427,0.37175641308,8239.92488699
9808.65903059,1442.7179338,0,1000,0.380061655037,11211.9935059
21608.4841992,1104.32187724,68,932,0.375274806101,9059.86161003
5477.48014193,580.728900845,0,1000,0.25137893631,4482.43928452
28637.3716617,1065.70775206,488,512,0.379769740318,9000.96845972
15882.3181746,984.968174675,7,993,0.357593291928,7968.10885301
9990.72029208,835.215452369,0,1000,0.326803600952,6615.7698676
23660.4957761,1150.76183398,99,901,0.381257112724,9421.7993665
26949.459452,303.724216159,252,748,0.294387663186,5943.99457421
29556.4014606,476.865633071,831,169,0.327521797589,5985.23375426
9447.10161297,636.064215735,3,997,0.294705643968,5009.02082161
16004.5081542,592.408155765,608,392,0.311768650712,4929.25778717
19455.4595511,197.030880321,141,859,0.243753861527,5186.12818686
23473.2613052,936.685414562,369,631,0.363530101863,7911.77238
18530.9553395,140.83785131,20,980,0.219837563431,5303.9970446
22528.6055629,174.070401636,40,960,0.249243191932,5806.08857839
27793.1962909,178.019180029,19,981,0.268953572754,6577.20273365
17684.7440435,1082.91558728,7,993,0.368422910181,8743.0990942
8266.81575089,718.105492571,0,1000,0.301960352857,5649.59805201
26723.9775108,507.399136338,964,36,0.326849168569,5655.27387641
5018.69263041,1366.23393728,0,1000,0.361758487731,10585.9785003
22982.5151839,931.790947729,359,641,0.364317637339,7790.0727667
7041.9941295,966.245782396,0,1000,0.331005349727,7524.49323721
11258.5066611,404.814865359,524,476,0.253814100198,3661.18815526
16579.9858545,1264.41448486,1,999,0.379658563411,10066.8835358
28372.3261134,781.559499617,967,33,0.358444773171,6761.35861273
27466.6926227,991.920243177,580,420,0.37476822965,8345.77976632
8735.90648742,739.11239849,0,1000,0.308293455578,5809.59123563
16467.6279285,1401.90983306,0,1000,0.38703881646,11179.3998516
12559.8935991,354.283985595,693,307,0.250601063973,3772.74702206
16707.5148223,171.123626528,127,873,0.220173670613,4837.21305679
28339.5112791,1294.37943896,163,837,0.392627969392,10652.9238071
8130.75055845,1405.64309452,0,1000,0.375358754389,10855.8307817
5705.71886075,634.875435458,0,1000,0.269990282026,4853.48258854
13968.8941293,1297.2314848,0,1000,0.376896044182,10331.1974814
22872.4610397,983.563843137,259,741,0.368098636446,8202.70548925
12661.0584334,701.782533143,54,946,0.317639388222,5664.65422135
29112.2055953,1447.09807105,81,919,0.400022803934,11883.2733327
16990.6272956,505.21091566,886,114,0.302017283945,4589.79347588
5121.71023801,1461.98181535,0,1000,0.36994997389,11207.7010568
7511.4387966,677.749547749,0,1000,0.290837670893,5288.64800678
5616.74884247,812.821150969,0,1000,0.30162798978,6273.74038774
10517.4769367,669.657798611,9,991,0.305086594135,5319.38871775
29899.8411624,846.631706773,938,62,0.365365216972,7342.25537383
26141.0524103,1220.75055334,141,859,0.386420231731,10154.4346182
6038.99621336,989.370984336,0,1000,0.329250842977,7668.98108627
28126.6139554,389.516753931,532,468,0.310795001196,5949.33764455
7590.91808041,612.558360823,0,1000,0.279492928212,4746.32288944
12486.4431421,1083.36751907,0,1000,0.359021707951,8666.92988083
29949.4362681,476.399685599,800,200,0.326922045242,6070.0164163
15198.4454774,1301.39449643,0,1000,0.379090719516,10434.1070494
21252.8305848,1472.36569845,0,1000,0.395377662558,11858.9640319
5787.8261596,1138.83143657,0,1000,0.344853216616,8839.45993595
20827.1282307,270.247363127,351,649,0.267627822218,5188.44327877
20593.5930401,1358.63357751,2,998,0.388715324336,11013.4772564
7894.00108631,287.634850358,326,674,0.189507286692,2941.79140359
8482.55854884,1281.86025288,0,1000,0.365823125685,10052.5883439
5927.83297745,828.324743958,0,1000,0.307453466847,6376.23697351
21808.7066203,212.937673944,112,888,0.256327075792,5542.30018377
13536.7351368,1064.85398246,0,1000,0.360954677342,8467.89138299
25342.7566613,401.853663686,706,294,0.306746572966,5578.09985167
18550.6766685,403.944519746,966,34,0.288291441705,4670.64660477
8696.31092093,1455.49237577,0,1000,0.379124044961,11271.1190567
9572.32634626,1417.22677117,0,1000,0.377847402732,11075.2938209
